publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-29T11:46:33Z,@MuAnam-uw3wx,Saya setuju akun fufu faham di usut secara tuntas,0
2024-10-29T11:46:19Z,@DolliDol-wq6gp,Opinimu refly cari duwit gini amat banyak cicilan tooo,1
2024-10-29T11:46:11Z,@novanilyandi5242,mna ada aa mau ngaku buah ngk jatuh jauh dari pohonya klo pohonya penipu buah nya pasti penipu juga,0
2024-10-29T11:45:49Z,@suhanda4159,Dulu klo ingat masa pemerintahan mulyono klo posisi ny mulyono  seperti pak prabowo  di caci di leceh kan wah udah di bilang ujar kebencian..<br>Najis banget gue liat fufufafa ini<br>😡😡<br>Gk gentle man kau fufufafa!! <br>Cuma mau pingin beken malu dikit donk..,0
2024-10-29T11:44:18Z,@delsonnainggolan2032,Gelandangan politik terhina baru,1
2024-10-29T11:43:50Z,@aliafif7572,"Segera sifufufafa minta maaf dan undur diri, fokus berobat dan selesaikan SMA nya",0
2024-10-29T11:43:44Z,@AbdulRani-km6fq,Ini repli Aron sudah gila,1
2024-10-29T11:42:56Z,@nandiasgar7017,Sampah lagi...bosen.,0
2024-10-29T11:42:43Z,@kanstvofficial2470,Tinggal laporin aja ko ya,0
2024-10-29T11:42:35Z,@yadijayadi2503,Terus pk ssmpe  dia mundur,0
2024-10-29T11:42:29Z,@AdriusAdriusismet,Ya kalau pidato nya aja yg menggelegar tp tindakan gak ada percuma aja kwn,0
2024-10-29T11:41:53Z,@dedebanjarnegara5017,Masalahnya institusi mana yg akan mmbuktikan bahwa akun fufufafa itu adalah gibran..???,1
2024-10-29T11:41:47Z,@aliafif7572,"Segera tangkap dan adili sifufufafa yg sangat biadab,  bermoral bejat, menghina bangsa Indonesia bila punya pemimpin yg karbitan, tdk berintegritas, tdk kompeten dan sakit jiwanya",0
2024-10-29T11:41:11Z,@ri0312,"Tdklah mungkin tdk tau bidang, Telkomsel, kominfo, intelijen, polri, kalau mau mencarinya, bagai mana sekiranya akun FUFUFAFA ini seandainya musuh negara menyelusuf, tdk dapat di kondisikan wah sungguh aneh, ini baru hal keji mengenai akun FUFUFAFA aja tdk ketahuan siapa pemiliknya, apa takut kena tekan, atau tdk dapat imbalan, sungguh aneh, moga akun ini dapat terbongkar.",0
2024-10-29T11:41:02Z,@Budi-vl8xd,Hahaha tangkap dan penjarakan,0
2024-10-29T11:41:00Z,@YuniHermanuadi,Prowokator . . . Wk wk😂,0
2024-10-29T11:41:00Z,@irilbelitung6802,Bapaknya Pinokio anaknya Pinokio jugA😅😅😅😅😅,0
2024-10-29T11:40:46Z,@kangMisrun-c8x,Yang punya akun fufufafa ternyata BAJINGAN yang gak mau mengakui..,0
2024-10-29T11:40:41Z,@aminnurung9615,Tolong proses hukum,0
2024-10-29T11:39:43Z,@pulunganggono8573,"Orang ini terus menerus me - manas2i membuat gaduh rupanya tdk senang kalo negeri ini aman adem ayem , saya tanya orang yg ungkit2 ini manfaat apa madlorot ?",0
2024-10-29T11:38:29Z,@matapin535,"Percuma AA Gym ceramahin Fufufafa, dia gak percaya Allah 😁",0
2024-10-29T11:37:50Z,@bapakmargono3592,Rombongan tukang bikin onar,0
2024-10-29T11:37:47Z,@SunnezMa2qUnthoE,pupu 🍗 paha 🍗<br><br>Mprett 🐔🐓<br>Mac d0mbrett,0
2024-10-29T11:37:46Z,@bambangagustoto157,"Suruh ngaku pak Prabowo,  siapa pemilik akun itu. Mgk kalao Bpk yg bicara sikkn menjadi lain.",0
2024-10-29T11:37:30Z,@bapakmargono3592,Yg sakit tp tdak merasa sakit itu RH,1
2024-10-29T11:37:29Z,@nuryanti6880,Pemakzulan taiiiii,0
2024-10-29T12:40:11Z,@umimidah,Tai FUFU FAFA,0
2024-10-30T01:14:23Z,@nuryanti6880,@umimidah  wkwkwkwkwkwkwk kayak rupamu,0
2024-10-29T11:37:22Z,@ramdanwahyudi2833,Saya bangga punya presiden seperti jendral prabowo subianto dia adalah yakin akn memegang saota marga. Smg diberikan kesehatan dan di jauhkan dari fitnah. Namun sayang bp punya wakil nya di cemoohkan sama seluruh rakyat indonesia . Tks sehat slu presidenku.,2
2024-10-29T11:37:12Z,@rokhmahagus639,Semoga Allah  segera membongkar ke tdk jujuran dan kebohongan .,9
2024-10-29T11:36:39Z,@YetPriyanto,"Apa rakyat harus kudeta biar fufu Fafa bisa di makzulkan,",0
2024-10-29T11:36:39Z,@iwanlesmana2192,Gymnastiar lu gk ush ikut ikutan ngurusin fufufa...lu urus urusan keluarga lu aj gk becus...!!!<br>Lu setres ya gk dapat jabatan...!!!,0
2024-10-29T11:36:11Z,@bl_pos2,parah fufufafa ini,0
2024-10-29T11:36:10Z,@toharihari5241,😂😂😂😂😂 penceramah jangan ikut ikutan,0
2024-10-29T11:35:37Z,@RusliKetapang-kt2yp,Fufufafa yg punya slamet,0
2024-10-29T11:35:31Z,@bambanghesti8902,"Data Pakar Telematika RS 99,9% benar. Tugas MPR utk gelar Sidang Istimewa batalkan pelantikan Fufufafa. Presiden Prabowo hanya bisa isolir Fufufafa ke IKN supaya tdk merecoki kinerja Kabinet Merah-Putih dgn perilakunya yg aneh &amp; terus2an didemo Mahasiswa &amp; Kelompok Masyarakat.",1
2024-10-29T11:34:55Z,@hendrasupriatna5960,"Pasukan sakit hati, mantan2😂😂😂😂😂",1
2024-10-29T11:33:29Z,@AsiyahNur-i1k,Fufufafa😂😂😂 yaaaa kelompok para pembenci akunya..ketar ketir niyeeeeeee,0
2024-10-29T11:33:18Z,@bapakmargono3592,Semua akan terbongkar termasuk yg memfitnah,0
2024-10-29T11:33:13Z,@ErmanSuherman-zm5lf,😂😂 udah mulai ustad kena virus karna ga laku di istana dulu di jaman SBY laku di istana .,0
2024-10-29T11:33:12Z,@priyoanggono2028,Aku seneng matanya....kayak habis ngapain gitu loooh.....😅🎉,0
2024-10-29T11:32:38Z,@sophielabata7391,Itu komentar org yg sakit hati sj.,1
2024-10-29T11:32:34Z,@RahmadwiseptianiRahma,g mungkin mengakui krena dia udah terlanjur jadi wapres,0
2024-10-29T11:32:10Z,@jokoiswanto8896,"Kok ustad kok ikut2an malah menurunkan kriditvitas bapak , seperti bapak memilih punya istri lagi , seorang Pigur harus berhati hati untuk bersikap , manusia nggak ada yang sempurna seperti bapak , ustad harus membuat sejuk , koreksi pak ustad",1
2024-10-29T11:30:55Z,@nunungkurnia1457,Di jamin gak akan mau mundur...,0
2024-10-29T11:30:41Z,@Kingsamuraihonjo,Fufufafa dan Formspring adalah Sesembahan bagi para pengikutnya,0
2024-10-29T11:30:37Z,@WiwikKhabib,"G usah digubris gerombolan pe.ngacau bangsa ini,sadar dan tobat",0
2024-10-29T11:30:24Z,@adsautotech2929,Gek lakon opo tow ruuuuunnn ruunnnn,1
2024-10-29T11:29:45Z,@teguhirawanto8279,"Yang filih fufufafa jadi wapres tidak punya adap, mebawa indonesia kejurang kehancuran. Penghinaan bagi pemuda2 indonesia yang pintar dan cerdas. Otak kopong jadi pemimpin vangsa besar. Miris.",0
2024-10-29T11:29:30Z,@cvkaryasahabat5679,Lebih kamu mundur aj gibran sebelum alloh murka.,0
2024-10-29T11:27:39Z,@nurhidayatyuliadi7923,"Aa urus dirimu sendiri lah, anda belum beres juga",1
2024-10-29T11:26:55Z,@fajarrojak9910,trus edukasi aagim .mengingatkan untuk kebenaran kalo tdk diingatkan maka akan kebabaslasan...bravo aa.dan bravo buat pa prabowo,7
2024-10-30T08:24:58Z,@CacahCacah-n7k,SMG sukses Sllu bang refli harun,0
2024-10-29T11:26:26Z,@inock6937,Ini Harga diri bangsa rakyat dan pemimpin tertinggi,41
2024-10-29T11:25:56Z,@alinukeaffandy7150,ORANG KALAH YG SAKIT HATI...KASIHAN ....SAMPAI KIAMAT,1
2024-10-29T13:52:46Z,@warungtutup7978,Otaklu bodoh dan kerdil😂😂,0
2024-10-29T11:25:18Z,@rgms6949,Pak ustadz lebih baik ngaji ngurusin santri daripada ngrumpi,5
2024-10-29T13:17:05Z,@AhmadAhmad-cv6md,WAAAH...!!! Pemuja penjilat BIGOT FUFUFAFA tersengat jenggotnya oleh ucapan ustadz aa Agym...!!! Mungkin para pemuka agama yng lain juga sama...hanya merasa ewuh-pakewuh THDP Mulyono si raja Jawa gadungan...!!!,1
2024-10-29T11:24:53Z,@RohaneRohane-dy8ry,"Ingat Alloh Run , tar lu klo menjelang ajal mulutmu mlengok2 n meled2 run... ??   😫🙄😁",0
2024-10-29T11:24:03Z,@mechapraditya9172,belum deal harga kali wkwkwkwkk lg nyari kambing hitam dan nego harga biar jd tumballl pura2 ngaku pemilik akun fufufafa dan rela dipenjara biar adem... pdhal ud deal2an harga wlwkwkwkwkwkwkwkwkktpiii tidak semudah itu bosss sidang terbuka duluu gass lawan netizenn,0
2024-10-29T11:23:48Z,@telurgulung9876,Fufufafa suka susu sahrini,0
2024-10-29T11:22:35Z,@ChoirudinChoirudin-zp6dg,Ya..tergantung pak presiden kalo cuma cari si fufufafa itu mudah... Masalahnya berani apa nggak..? toh pak presiden terkenal sebagai macan asia,0
2024-10-29T11:22:16Z,@alinukeaffandy7150,PELAJARAN BERHARGA BAGI POLIGAMI KALAU DG GADIS MUDA....ISTRI MINTA CERAI,0
2024-10-29T11:21:32Z,@sabambanjarnahor5498,"Gibran sbg wapres adalah kegagalan, keburukan, kesalahan, kebobrokan kedunguan, Bangsa ini .",0
2024-10-29T11:20:01Z,@paktukiran1770,Gibran senyum2 mirip2 Jokowi <br>Tunggu2 Alloh buka tabir nya<br>tanda2 gaktakut akherat kuat2an simpan,4
2024-10-29T11:19:32Z,@SiTi-j9m,Klo gue mending out klo sungguh...wkkk wkkk,0
2024-10-29T11:19:04Z,@okyhesti2952,Memalukan AA menjijikn wapres fufufafa cabul bau ketek..ngaku gak Luh mundur bajingn tolol kayak bpknya!!,1
2024-10-29T11:18:41Z,@Sumardi-ef1dq,Kamu itu orang intelek kok mulutmu busuk run,0
2024-10-29T11:18:41Z,@SyamsulariadiSyamsul,Kasihan sekali bapak Jokowi di permalukan oleh anak anaknya,0
2024-10-29T11:18:32Z,@EdidarwonoDarwono,"Udahlah Aagim jgn ikut urusan yg begituan,urusin aja tentang Agama,sebagae ulama",1
2024-10-29T11:18:12Z,@danibocahtuanakal5511,andai sidang ijazah palsu mulyono dilaksanakan dengan benar,0
2024-10-29T11:17:49Z,@mohamadjazuri7659,Buktikan fufufafa dong biar aman indonesia,2
2024-10-29T12:20:42Z,@mukti_15529,kalou mau aman garong2 uang negara alias koropsi ayo demo coba brani ga fufufafa gamerugikan masyarakat dn negara  tolol amat,0
2024-10-29T11:17:26Z,@AlGhozali-ro9ig,😂😂😂😂😂kaum pecatan sakit hati ngga abis abis😂😂😂😂😂😂😂😂,1
2024-10-29T11:17:14Z,@Sumardi-ef1dq,Halah cangkemu ruuuuuuun,0
2024-10-29T11:17:04Z,@danibocahtuanakal5511,andai laporan Ubaidillah Badrun tentang anak2 Mulyono ditindak lanjuti dengan jujur oleh penegak hukum selesai setengah masalah negeri ini,3
2024-10-29T11:16:55Z,@RohaneRohane-dy8ry,"Hampir smua orang indonesua tuh tau Run  ? Klo elu tuh Repli karung orang ternyinyir se indoesia , bhkan se asia tenggara .  . 😫 😊",0
2024-10-29T11:15:37Z,@simbah7096,<b>Pak polisi tolong proses hukum pemilik akun fufufafa...!</b>,184
2024-10-29T11:38:47Z,@hansdri497,kapolrinya masih abdi dalemnya raja jawa mulyono,17
2024-10-29T11:51:46Z,@BAMBANGANDYPRASETYO,Pak polisi tolong dan tolong hanya tolong jangan sampe minta lontong kalau ngak lebaran.   PAK POLISI TOLONG OPRASI DI GENCARKAN,3
2024-10-29T11:52:13Z,@Mustofa-g6o,"Pemilik akun nya SURYO PANCI, Pak Prabowo g mikir Fufufafa, Pak Prabowo fokus pada masa depan bangsa",2
2024-10-29T11:53:55Z,@Haryono-l4g,Yang punya akun FUFUFAFA adalah MENTALNYA BEJAT.   Tapi Penegak hukum Banci TDK berani menyelidiki.,0
2024-10-29T11:59:17Z,@Haryono-l4g,"@@Mustofa-g6o Ayo Pak Prabowo DILIBAS SAJA YANG PUNYA AKUN FUFUFAFA,  MASA PANGLIMA TERTINGGI ANGKATAN DARAT, LAUT, UDARA, TDK BISA MENEMUKAN AKUN FUFUFAFA.",6
2024-10-29T11:15:25Z,@h.yonlombok7428,"FUFURAFAFAHAM.<br>Orok Dungu Gila Jabatan ( ODGJ).<br>Clingak cinguk , meram melek ,konslettttt 🙄🤡",0
2024-10-29T11:14:55Z,@nurrachwan,"Padahal fufufafa gak ada apa2nya dengan otak busuk rongsokan tukang kompor ini,<br>Cari makan modal nyocot buat ngisi perut anak istri<br>Periksa boss ke RSJ kayaknya ada kabel yg gak nyambung<br>😂😂😂😂😂😂😂😂😂😂😂😂😂",0
2024-10-29T11:14:40Z,@Martua.Chandrasimanjuntak,Ngapain pula si bodat ini urusin fufu fafa.,0
2024-10-29T11:14:17Z,@Tamin-r5g,Orang2 gk kebagian jatah,1
2024-10-29T11:13:46Z,@anitaagustina468,Hadeh.. kok ga capek... Pragib pasti solid.yang sakit hati ttep cari celah... Cari muka ya sama pak prabowo😂,1
2024-10-29T11:13:39Z,@sarbinibin8105,YG MSH MBELA FUFUFAFA ORNG YG OOOTAK NYA SARAF PUTUS 2. SLM OTAK WARAS!,0
2024-10-29T11:13:31Z,@vitavita4715,kalo pemilik akun itu tidak  ber agama wajar dia sudah menista nabi Muhammad.kenapa belum ada yang berani menindaknya..........hanya cecar cecar yang gencar  gak ada tindakan hukum.,0
2024-10-29T11:13:19Z,@AchShofyan,"Dua kata,wajib mundur.",0
2024-10-29T11:13:14Z,@edysujono3121,Terlalu banyak orang sok suci,1
2024-10-29T11:13:14Z,@nedimega8119,KALAU PRABOWO TIDAK MAU MEMBUKA KASUS AKUN FUFUFAFA INI....HAO RAKYAT JUGA TAK MENGHARGAI PRABOWO....KARENA PRABOWO SENDIRI TAK MENGHARGAIBKEHORMATAN DIA DAN KELUARGANYA SENDIRI....YG SUDAH DILECEHKAN FUFUFAFA YG ADA SANGKUT PAUTNYA DENGAN WAKILNYA SENDIRI.. GIBRAN FUFUFAFA RAKA BIN JOKOWI....<br>KATNYA KELUARGA TERHORMAT....TAPI NYATANYA PECUNDANG...,0
2024-10-29T11:12:56Z,@nuniekyuniatie8600,Knapa sih ngggak damai kok senang ribut .berdoa biar Tuhan yg ber tindak,1
2024-10-29T11:12:50Z,@BibiBibilung,ROY SURYO KATANYA AHLI TELECOMUNIKASI TAPI KAYANYA MASIH BEGO TIDAK BISA MEMBUKTIKAN SECARA DE FAKTO ROY CUMA REKAYASA AJA OK,0
2024-10-29T11:12:43Z,@rahmatrahmat6679,Taik,0
2024-10-29T11:12:26Z,@sofniandri4909,Tangkaaap fufufafa assm sulfat psikopat 😮😡😡😡😡,0
2024-10-29T11:12:05Z,@cepu6900,Kentut,0
2024-10-29T11:11:58Z,@ExmatIswadi,Rafly Harun sok suci manusia byk bacot,0
2024-10-29T11:11:26Z,@NajwaMecca-o1h,Pk rafly berani tdk anda jgn cuma fufufafa aja diproses tu stetmen suswono dr pks bicaranya na&#39;uzubillahiminzalik bikin muak coba itu yg bucara nonmuslim seperti pk ahok dah demo tu berjilid2 tp kasus suswono+zulha.s ketum pan kalian diem saja yg disinggung cm fufufafa guwe jg sebenarnya tdk suka tu fufufafa tp kan tu 2manusia yg bikin gaduh anda diem saja. Sukanya nyengol2 yg tdk pernah berkubu dgn anda klo tu pks dn ketum pan anda kan bernah satu kubu jd anda diam saja. Jd anda klo buat youtube itu jgn tebang pilih dong kan tu suswono dn zulhas jg bikin gaduh dn heboh.,0
2024-10-29T11:11:08Z,@agusmgt4364,Siapa yang punya akun fufufafa kenapa blak blakan sama saja ijazah palsu sampai sekarang juga tidak kunjung jelas halu sinasi,0
2024-10-29T11:10:41Z,@dennyanto-ey3tx,Mana lah brani ngaku..udah pasti takut &amp; malu.  Tau sama malu mah..  tapi ga tau malu😂,0
2024-10-29T11:10:12Z,@RohaneRohane-dy8ry,Smua para tokoh yg mana..?  Tokoh esek esek....??   😫😫🦴🦴,0
2024-10-29T11:10:11Z,@syarkanihasibuan3830,"Gibran lebih baik dan lebih terhormat mengundurkan diri secara sukarela dari pada dimakzulkan sebagai bukti seorang pemimpin yg betanggung jawab. Di samping bukti tanggung jawab, coba pula intropeksi diri, apakah sudah merasa patut dan pantas menjadi pemimpin No.2 di negara besar berpenduduk 278 juta orang ini?. Cobalah punya rasa malu pada diri anda apakah wajar memimpin para keturunan raja/ sultan, ulama-ulama besar, profesor, jenderal, bahkan puluhan bahkan ratusan ribu rakyat berpendidikan Doktor dengan berbagai keahlian khusus dan prestasi yg membanggakan pada bangsa dan negara. Mohon pada anggota DPR terpilh 2024-2029 untuk menyikapi Wakil Presiden pendamping Bapak Prabowo demi untuk percepatan pembangunan NKRI dengan sinergi Presiden dan Wakil Presiden dengan kemampuan yg berimbang.",73
2024-10-29T13:27:21Z,@waryonosantoso9154,WAPRES hrs di GANTI agar imbang dgn RI 1 terpilih Jendral ⭐⭐⭐⭐,2
2024-10-29T13:46:02Z,@munarko2862,"Anda siapa? ,kok berani nuduh orang yg TDK tahu apa2 ,tolong buktikan !! Gibran wakil dipilih sah 58 persen dari pend. Indonesia ,fitnah ,iri dengki yg anda tunjukan ,gila anda anda bukan manusia ,iblis !! Suka fitnah",0
2024-10-29T13:46:14Z,@bintang1975,Klo merasa lbh hebat knp ga ikut pilpres su asu.,0
2024-10-29T14:04:53Z,@jimmyriyadi4225,"Keturunan pengkhianat, pembohong dan pengecut mana bisa bersikap gentleman.",2
2024-10-29T14:25:14Z,@Andre_styawan6993,@@syarkanihasibuan3830 jiahahha...lagi menghayal ya.wkwkwwkwk..nggak bakalan Gibran mundur..ingat!!! Gibran dipilih oleh Prabowo...,2
2024-10-29T11:10:01Z,@wandamelur889,"A,,,, Bapak nya 10 tahun aja bisa bertahan nyimpen kebohongan, apalagi anak nya yang cuma 5 tahun. <br><br>Lagian kalo di buka aib nya tetap muka tembok orang2 ini a.....",0
2024-10-29T11:08:50Z,@dedehjubaedah6289,Stj bngt pak RH,0
2024-10-29T11:08:15Z,@sarbinibin8105,"NEG SDH RUSAK HUKUM NYA, HUKUM HNY SLOGAN!",0
2024-10-29T11:08:04Z,@SaleemAisah,Bawa2 ustad aa gin jgn terpsbcang pilitik kasian ga berhasil para elit politik gibran tenang2 aja eh kanu penbawa acara nyiyir terus kasian pengen kursi bos,0
2024-10-29T11:06:32Z,@wagiminjawa2754,"Kelompok halu ,yg merasa paling suci dan benar sendiri.",1
2024-10-29T11:05:36Z,@jurnalabadi4585,Sy sebagai rayat biasa bpk presiden Prabowo  mantap dan harus waspada...juga,4
2024-10-29T11:05:27Z,@sarbinibin8105,CEPAT MAJZULKAN ANAK PMBOHONG BIN ANAK HARAM KONSTITUSI!.,0
2024-10-29T11:05:21Z,@susiloid2418,YANG PUNYA FUFU FAFA  TIDAK PUN YA HATI NURANI DAN TIDAK PUNYA TUHAN.YANG PUNYA INI CUMA URUSAN PERUT JUGA TIDAK PUNYA MALU .,0
2024-10-29T11:12:07Z,@susiloid2418,"Bapak Rafli Harun  Berani didepan untuk turunkan yang punya FUFU FAFA.KALAU ITU BENAR GIBRAN  .PRESIDEN BERHALANGAN KITA DIPIMPIN SAMA PENIPU, BEJAT MORAL  DAN KATANYA ANAK HARAM REFORMASI.",0
2024-10-29T11:05:20Z,@bebenpyur-p1k,Gmna sih pak ..<br>Gak boleh caci maki tapi itu fufufafa Apa kabar. ..<br><br>JANGAN CUMA KAMUFLASE,0
2024-10-29T11:05:07Z,@sutakad6030,"Udh g diurus g ada gunanya,rakyat g butuh  istilah apapun,aagim ngapain ngurusi ngurus umat ajag becus",0
2024-10-29T11:04:48Z,@slametsriyadi1211,Orang bodoh dan goblok kok bisa jadi wakil president,0
2024-10-29T11:04:44Z,@EylPrioprasetyo,Cuman koar2 aja buktikan,1
2024-10-29T11:03:56Z,@SaprudinDidin,Meninnhhe mimdir sorangan we gibran soa ulah loba ngabohong  aing  teu hayang di pimpin kusia  jalma loboba bohong engke kawas kolot sia  nulobawadul,0
2024-10-29T11:03:36Z,@muljastayasta8359,Refly mulutnya bisa dijual lewat shopee gak. Ngoceh gak jelas bisa. Lumayan mulut kayak itu bisa utk menakut nakuti burung di sawah,0
2024-10-29T11:03:12Z,@lehong-gh1qk,"Mundurr aja... jadi walikota solo juga mundur,... tdk bisa kerja... oon,  rakyat jelata juga tau...",0
2024-10-29T11:03:06Z,@jokosriyanto405,"INDONESIA akan ada REVOLUSI FUFUFAFA , kalau barat dulu ada revolusi industri",45
2024-10-29T22:01:07Z,@SatoMuro-j7n,Revolusi fufu Fafa itu cuma di kalangan sakit hati dan iri dengki,0
2024-10-30T04:29:14Z,@rusita8738,"Dasar Yahudi apa2 niru negara barat . Kita Indonesia , 90 persen umat Islam . Klu Sdah kalah ga usah sakit hati, menerima takdir, jngan yg Sdah 2 truss di cari2, ksalah orang. Mending kalau fufuffa itu bikin idolegi negara baru.atau korupsi ,penyabar narkoba . Atau film porno. Atau selingkuh , cuma gitu aja heboh .sadar lah,",0
2024-10-30T04:33:41Z,@rusita8738,"Saya makin cinta sama bp jokowi dan keluarga nya semoga sehat y bp jokwi, kerjamu siang dan malam tanpa lelah, byak mnghasilkn. Yg terbaik, saya sadar bp manusia biasa ga mukin sempurna , niat dan baktimu Sdah alloh catat sebagai amal mu. Apalagi bp sering berbagi’",0
2024-10-30T04:33:55Z,@rusita8738,"Saya makin cinta sama bp jokowi dan keluarga nya semoga sehat y bp jokwi, kerjamu siang dan malam tanpa lelah, byak mnghasilkn. Yg terbaik, saya sadar bp manusia biasa ga mukin sempurna , niat dan baktimu Sdah alloh catat sebagai amal mu. Apalagi bp sering berbagi’",0
2024-10-29T11:00:40Z,@MasYon-s3r,"Fufufafa hrs d usut sampai tuntas Krn sudah menghina,melecehkan martabat presiden &amp;  memfitnah presiden,Krn smua yg d ketik fufufafa itu blm pasti kebenaranya",1
2024-10-29T10:59:52Z,@BerahimKatto,Kalo AA gym berdiri cuma ceramah TDK usah berdiri disitu TDK ada yg nonton orang mwnya  berdiri tuk melawan dgn lanfang,0
2024-10-29T10:59:17Z,@junisahmanlingga4873,Yang dikritikfufufafa adem ayem yang pusing banyak ada pepatah mengatakan lebih panas seprong dariapinya,0
2024-10-29T10:59:12Z,@SaprudinDidin,Ceuk aingmah geuswe gancang si fufufafa teh lengserkeun we mun benermah tongloba omong sikat salalian jg kolotna atawa kg anu nga dukungna tah si mentri kominnpona  hileud buluna mah kang,0
2024-10-29T10:59:06Z,@TavhisaCalandra,"Aku yakin bukan gibran,",1
2024-10-29T10:58:15Z,@sunaryoyoyok2559,pretttt,0
2024-10-29T10:57:45Z,@gatotsubroto8806,"Saya yakin kalau mereka nyalon jd wakil presiden, nggk ad yg milih",0
2024-10-29T10:56:51Z,@yustanto4872,"Semua elemen masyarakat dan tokoh2 yg masih perduli dengan nasip bangsa ini,harus kompak dan satukan tekat...<br>Masa negara sebesar ini,punya wakil,macam begitu...",3
2024-10-29T10:56:26Z,@kabihaponsel3990,"Refly anjeng, cari makan dari berita houk.😂😂😂",0
2024-10-29T10:55:48Z,@adewidandianiwidandiani8368,"Bung Refly, Bung Roy suryo dan dokter Tifa tetaplah waspada ...smg Alloh selalu melindungi anda semua❤❤",9
2024-10-29T12:07:19Z,@donarestiani02,OTAK JUGA MOORAAAL KAMU BROO NAAAAJIIIIS JUGA TAAAAAIIIIII,0
2024-10-29T10:54:58Z,@gotham6747,Ayo kita gulirkan terus fufufafa biar dia gerah dan makin tidak tenang hidupnya sampai dia jujur mengakui jati dirinya.,1
2024-10-29T10:52:38Z,@OyongRindu,😂😂..udh lah.. si Gibran udah maju berapa langkah.. elu.elu masih pade. Bahas fufuhahaha.. Udeh .bahasan elu udah kgak laku lagi .. ..mendingan cari ide yg brilian lagi...biar berguna untuk bangsa negara.. rakyat kagak kenyang perut dg ocehan2 lu..lu ..pade..yg di bahas itu itu aje.. kok lupade sgitu amat. Egoisme...😅😅😅😅😅😅😅😅😅😅😅😅,0
2024-10-29T10:52:11Z,@rahadisalam1027,Percuma sdh basih turun buktikan gk omon2 saja,1
2024-10-29T10:52:10Z,@muhammadsulaiman6205,"Sdh seharusnya fufufafa mundur, krn hasil karya nya tdk pantas utk jadi wapres. Dan sangat berbahaya utk presiden Prabowo apabila melindungi ular dlm kamarnya sendiri. Krn sepak terjang jokowi terlihat menghalalkan segala cara utk mencapai keinginannya. Jadi secepatnya presiden Prabowo mendengarkan aspirasi rakyat utk menurunksn wapres krn bisa saja sesuatu terjadi terhadap kondisi pak Prabowo. Semoga pak Prabowo selalu tertib menyeleksi gizi utk makanannya. Aamiin YRA.",1
2024-10-29T10:51:56Z,@munandarsuganda9858,"Tolonng untuk yang jadi pejabat diatas sana rakyat itu ingin pemimpin jujur ,berilmu dan adil",4
2024-10-29T10:50:46Z,@agustinawati4972,Fufufafa aa gim keblibet lidah ya,0
2024-10-29T10:50:38Z,@icalnidar3414,"Pak refly org cerdas, tp klo kecerdasan &amp; pikiran bpk hnya digunakan utk hal2 negatif, mncaci maki, merendahkan org &amp; hal2 negatif lainx, sngat disayangkan pak, moga masa tua pak refly ttp sehat &amp; bhagia..",0
2024-10-29T10:50:26Z,@dadz6263,Setelah gagal total membusukkan dan melengserkan Jokowi. Berbagai narasi terus dilancarkan utk mendelegitmasi keputusan Prabowo menjadikan Gibran menjadi Wapres.<br>Mereka menginginkan dan berharap Prabowo spt mereka yg menginginkan terjadinya perpecahan di negri ini. Percayalah Prabowo pemimpin yg bisa diprovokasi oleh kelompok dan pihak2 pendengki dan pembenci.,0
